 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,filename
0.76,0.77,0.45,0.49,0.17,0.49,0.23,0.26,0.38,0.39,0.61,0.82,0.69,0.34,0.52,0.63,0.45,S077_001_00000028_SUR.csv
0.65,0.72,0.25,0.98,0.24,0.2,0.33,0.19,0.3,0.4,0.77,0.35,0.96,0.37,0.65,0.51,0.2,S065_002_00000022_FER.csv
0.34,0.11,0.32,0.39,0.71,0.96,0.64,0.7,0.86,0.66,0.49,0.14,0.6,0.42,0.88,0.31,0.46,S044_003_00000013_HPY.csv
0.67,0.62,0.32,0.48,0.68,0.33,0.61,0.44,0.91,0.83,0.52,0.33,0.57,0.3,0.69,0.38,0.42,S136_006_00000018_HPY.csv
0.8,0.81,0.34,0.81,0.25,0.4,0.4,0.21,0.33,0.35,0.61,0.33,0.92,0.29,0.8,0.36,0.21,S074_001_00000020_FER.csv
0.94,0.92,0.58,0.98,0.3,0.7,0.46,0.1,0.38,0.24,0.72,0.46,0.89,0.31,0.66,0.61,0.18,S059_001_00000018_SUR.csv
0.64,0.26,0.87,0.63,0.23,0.42,0.21,0.12,0.24,0.16,0.81,0.72,0.77,0.33,0.29,0.16,0.33,S042_002_00000014_SAD.csv
0.5,0.65,0.31,0.78,0.12,0.13,0.43,0.24,0.31,0.23,0.75,0.52,0.67,0.39,0.49,0.57,0.47,S133_009_00000004_SUR.csv
0.65,0.67,0.16,0.6,0.25,0.37,0.31,0.35,0.52,0.57,0.56,0.46,0.92,0.4,0.73,0.49,0.3,S062_001_00000016_FER.csv
0.74,0.76,0.28,0.86,0.11,0.21,0.16,0.07,0.25,0.15,0.63,0.74,0.57,0.48,0.44,0.5,0.24,S131_001_00000014_SUR.csv
0.63,0.32,0.88,0.49,0.28,0.41,0.38,0.24,0.25,0.68,0.5,0.57,0.92,0.48,0.44,0.78,0.45,S067_004_00000021_ANG.csv
0.8,0.86,0.58,0.49,0.1,0.19,0.33,0.31,0.32,0.28,0.8,0.85,0.63,0.44,0.58,0.8,0.66,S116_001_00000013_SUR.csv
0.4,0.28,0.76,0.38,0.44,0.84,0.69,0.33,0.35,0.43,0.7,0.76,0.81,0.49,0.45,0.78,0.77,S045_005_00000030_ANG.csv
0.66,0.52,0.44,0.76,0.08,0.05,0.08,0.19,0.3,0.19,0.66,0.57,0.76,0.42,0.71,0.5,0.65,S011_001_00000016_SUR.csv
0.86,0.98,0.18,0.89,0.1,0.44,0.26,0.21,0.27,0.24,0.72,0.78,0.43,0.42,0.5,0.76,0.38,S102_002_00000018_SUR.csv
0.85,0.94,0.26,0.74,0.12,0.8,0.43,0.24,0.49,0.47,0.78,0.6,0.36,0.35,0.65,0.81,0.52,S081_001_00000019_SUR.csv
0.45,0.45,0.77,0.59,0.44,0.69,0.64,0.3,0.42,0.55,0.81,0.62,0.86,0.33,0.44,0.36,0.91,S125_001_00000014_SAD.csv
0.5,0.49,0.58,0.39,0.16,0.24,0.6,0.28,0.24,0.29,0.64,0.84,0.68,0.57,0.19,0.56,0.67,S133_003_00000045_ANG.csv
0.54,0.24,0.43,0.23,0.77,0.82,0.55,0.8,0.93,0.85,0.44,0.34,0.8,0.3,0.87,0.43,0.72,S096_004_00000009_HPY.csv
0.3,0.09,0.68,0.47,0.73,0.75,0.28,0.73,0.91,0.8,0.45,0.29,0.86,0.38,0.92,0.42,0.36,S042_006_00000015_HPY.csv
0.27,0.21,0.94,0.34,0.51,0.43,0.55,0.18,0.25,0.57,0.48,0.47,0.75,0.62,0.23,0.45,0.61,S100_005_00000023_ANG.csv
0.53,0.17,0.39,0.15,0.84,0.72,0.62,0.63,0.94,0.76,0.36,0.22,0.63,0.35,0.87,0.3,0.35,S072_006_00000021_HPY.csv
0.35,0.12,0.32,0.43,0.66,0.94,0.63,0.74,0.87,0.65,0.47,0.16,0.66,0.41,0.88,0.35,0.45,S044_003_00000012_HPY.csv
0.35,0.19,0.69,0.24,0.78,0.83,0.61,0.54,0.87,0.62,0.45,0.25,0.77,0.44,0.6,0.5,0.64,S078_004_00000026_HPY.csv
0.57,0.15,0.2,0.24,0.4,0.79,0.23,0.31,0.86,0.69,0.65,0.16,0.94,0.41,0.64,0.28,0.36,S084_002_00000023_FER.csv
0.84,0.98,0.18,0.91,0.1,0.36,0.26,0.23,0.29,0.19,0.7,0.75,0.45,0.44,0.49,0.84,0.41,S102_002_00000016_SUR.csv
0.86,0.98,0.51,0.95,0.33,0.4,0.32,0.31,0.43,0.59,0.54,0.68,0.7,0.33,0.92,0.77,0.39,S090_002_00000010_SUR.csv
0.84,0.75,0.7,0.41,0.29,0.56,0.23,0.14,0.49,0.37,0.89,0.59,0.91,0.45,0.43,0.57,0.65,S504_006_00000017_SAD.csv
0.86,0.82,0.52,0.97,0.17,0.14,0.2,0.37,0.48,0.24,0.55,0.22,0.67,0.36,0.87,0.7,0.42,S087_001_00000009_SUR.csv
0.42,0.23,0.91,0.2,0.41,0.91,0.64,0.27,0.38,0.34,0.62,0.77,0.43,0.56,0.35,0.71,0.7,S092_003_00000013_ANG.csv
0.82,0.79,0.33,0.9,0.14,0.64,0.16,0.08,0.35,0.08,0.62,0.35,0.68,0.19,0.79,0.81,0.29,S064_001_00000012_SUR.csv
0.73,0.88,0.53,0.76,0.19,0.52,0.39,0.18,0.32,0.1,0.81,0.34,0.73,0.31,0.64,0.48,0.76,S107_001_00000008_SUR.csv
0.7,0.62,0.31,0.45,0.66,0.36,0.59,0.46,0.91,0.85,0.53,0.35,0.65,0.31,0.69,0.39,0.44,S136_006_00000020_HPY.csv
0.62,0.5,0.45,0.09,0.33,0.64,0.35,0.37,0.42,0.31,0.61,0.36,0.49,0.27,0.42,0.45,0.38,S046_001_00000025_SAD.csv
0.75,0.55,0.48,0.84,0.49,0.58,0.42,0.36,0.56,0.38,0.89,0.64,0.96,0.37,0.7,0.42,0.35,S119_003_00000023_FER.csv
0.59,0.37,0.69,0.46,0.34,0.36,0.36,0.24,0.47,0.48,0.52,0.33,0.8,0.33,0.51,0.31,0.48,S055_006_00000006_FER.csv
0.78,0.38,0.68,0.73,0.1,0.12,0.12,0.19,0.18,0.19,0.87,0.85,0.77,0.56,0.22,0.52,0.68,S011_002_00000022_SAD.csv
0.62,0.14,0.19,0.29,0.4,0.86,0.22,0.32,0.85,0.65,0.68,0.21,0.95,0.41,0.65,0.25,0.34,S084_002_00000022_FER.csv
0.49,0.13,0.62,0.11,0.58,0.79,0.48,0.57,0.7,0.91,0.73,0.46,0.94,0.3,0.78,0.47,0.37,S046_003_00000016_FER.csv
0.39,0.18,0.16,0.18,0.79,0.86,0.43,0.55,0.92,0.67,0.5,0.11,0.63,0.36,0.66,0.29,0.69,S061_002_00000013_HPY.csv
0.38,0.14,0.83,0.44,0.51,0.86,0.44,0.13,0.25,0.48,0.76,0.7,0.78,0.49,0.3,0.31,0.48,S042_004_00000018_ANG.csv
0.94,0.96,0.52,0.93,0.08,0.17,0.25,0.16,0.2,0.22,0.69,0.74,0.7,0.45,0.62,0.89,0.47,S050_002_00000016_SUR.csv
0.57,0.25,0.83,0.4,0.64,0.91,0.65,0.54,0.57,0.57,0.67,0.49,0.88,0.37,0.72,0.42,0.63,S068_004_00000009_FER.csv
0.32,0.1,0.3,0.24,0.83,0.96,0.81,0.75,0.93,0.8,0.45,0.23,0.79,0.28,0.95,0.66,0.58,S035_006_00000017_HPY.csv
0.69,0.92,0.32,0.97,0.21,0.56,0.47,0.2,0.36,0.29,0.79,0.53,0.78,0.34,0.37,0.53,0.16,S137_001_00000013_SUR.csv
0.92,0.81,0.62,0.53,0.23,0.46,0.26,0.18,0.33,0.1,0.64,0.32,0.51,0.23,0.86,0.64,0.54,S095_001_00000016_SUR.csv
0.38,0.25,0.36,0.26,0.93,0.92,0.5,0.81,0.97,0.72,0.31,0.29,0.45,0.36,0.85,0.25,0.54,S138_005_00000014_HPY.csv
0.81,0.36,0.53,0.58,0.18,0.73,0.43,0.14,0.3,0.28,0.81,0.76,0.49,0.43,0.32,0.27,0.65,S081_002_00000022_SAD.csv
0.8,0.87,0.38,0.55,0.29,0.58,0.45,0.42,0.41,0.22,0.58,0.24,0.77,0.27,0.9,0.72,0.56,S068_003_00000014_SUR.csv
0.32,0.19,0.92,0.45,0.6,0.62,0.47,0.18,0.42,0.82,0.53,0.76,0.84,0.52,0.39,0.44,0.35,S058_005_00000008_ANG.csv
0.38,0.13,0.68,0.29,0.26,0.85,0.55,0.36,0.2,0.24,0.67,0.74,0.6,0.43,0.22,0.49,0.42,S082_005_00000016_ANG.csv
0.75,0.73,0.45,0.39,0.22,0.42,0.44,0.45,0.46,0.24,0.58,0.45,0.6,0.41,0.86,0.7,0.37,S115_001_00000006_SUR.csv
0.53,0.23,0.39,0.49,0.18,0.56,0.35,0.13,0.27,0.11,0.77,0.61,0.6,0.41,0.31,0.31,0.43,S064_004_00000013_SAD.csv
0.87,0.34,0.83,0.64,0.22,0.42,0.39,0.21,0.31,0.29,0.9,0.65,0.62,0.33,0.3,0.26,0.94,S093_001_00000019_SAD.csv
0.87,0.9,0.45,0.7,0.16,0.34,0.13,0.24,0.43,0.2,0.61,0.45,0.74,0.22,0.82,0.83,0.4,S113_001_00000010_SUR.csv
0.43,0.39,0.79,0.69,0.39,0.27,0.43,0.32,0.34,0.52,0.84,0.83,0.77,0.55,0.17,0.39,0.18,S501_001_00000067_ANG.csv
0.54,0.65,0.31,0.41,0.32,0.56,0.32,0.38,0.44,0.36,0.62,0.72,0.61,0.29,0.66,0.65,0.23,S046_002_00000006_SUR.csv
0.75,0.56,0.48,0.87,0.47,0.57,0.42,0.35,0.58,0.32,0.88,0.56,0.94,0.32,0.72,0.4,0.34,S119_003_00000024_FER.csv
0.4,0.31,0.31,0.29,0.88,0.84,0.63,0.82,0.94,0.78,0.45,0.3,0.79,0.42,0.89,0.45,0.71,S068_002_00000013_HPY.csv
0.87,0.94,0.75,0.71,0.21,0.48,0.36,0.13,0.37,0.21,0.78,0.55,0.61,0.34,0.78,0.74,0.39,S076_001_00000017_SUR.csv
0.36,0.1,0.56,0.29,0.89,0.92,0.64,0.7,0.86,0.79,0.42,0.25,0.94,0.46,0.85,0.53,0.63,S011_006_00000012_HPY.csv
0.28,0.18,0.88,0.31,0.34,0.38,0.47,0.25,0.27,0.55,0.69,0.75,0.7,0.54,0.19,0.61,0.48,S050_004_00000019_ANG.csv
0.68,0.5,0.42,0.72,0.08,0.05,0.07,0.23,0.32,0.21,0.68,0.58,0.73,0.39,0.69,0.54,0.62,S011_001_00000015_SUR.csv
0.68,0.93,0.25,0.97,0.2,0.62,0.44,0.21,0.36,0.25,0.8,0.57,0.73,0.38,0.41,0.5,0.18,S137_001_00000014_SUR.csv
0.4,0.17,0.16,0.17,0.81,0.84,0.43,0.58,0.94,0.69,0.5,0.11,0.56,0.37,0.7,0.3,0.66,S061_002_00000014_HPY.csv
0.44,0.34,0.43,0.24,0.48,0.81,0.56,0.7,0.54,0.38,0.43,0.43,0.47,0.28,0.87,0.89,0.25,S046_002_00000004_SUR.csv
0.93,0.97,0.61,0.91,0.18,0.56,0.34,0.18,0.42,0.29,0.76,0.69,0.83,0.35,0.57,0.46,0.38,S053_001_00000021_SUR.csv
0.39,0.39,0.75,0.69,0.42,0.24,0.4,0.34,0.35,0.5,0.84,0.82,0.76,0.51,0.18,0.39,0.19,S501_001_00000065_ANG.csv
0.74,0.72,0.32,0.94,0.14,0.29,0.26,0.12,0.24,0.14,0.65,0.4,0.88,0.23,0.79,0.49,0.17,S061_001_00000012_SUR.csv
0.87,0.84,0.31,0.83,0.14,0.28,0.21,0.23,0.45,0.34,0.82,0.85,0.72,0.57,0.53,0.78,0.35,S117_001_00000012_SUR.csv
0.3,0.32,0.93,0.21,0.57,0.64,0.9,0.56,0.32,0.71,0.66,0.8,0.76,0.48,0.25,0.66,0.67,S026_003_00000014_ANG.csv
0.83,0.88,0.73,0.85,0.33,0.55,0.2,0.25,0.41,0.38,0.86,0.37,0.97,0.31,0.74,0.54,0.33,S504_004_00000013_FER.csv
0.79,0.79,0.11,0.98,0.23,0.45,0.18,0.1,0.49,0.36,0.69,0.33,0.92,0.32,0.58,0.27,0.15,S091_001_00000015_FER.csv
0.51,0.2,0.65,0.19,0.91,0.97,0.66,0.79,0.94,0.88,0.38,0.3,0.83,0.38,0.96,0.53,0.64,S114_006_00000021_HPY.csv
0.58,0.28,0.42,0.2,0.79,0.79,0.52,0.8,0.94,0.88,0.42,0.34,0.76,0.31,0.87,0.47,0.72,S096_004_00000010_HPY.csv
0.48,0.25,0.61,0.45,0.47,0.64,0.49,0.15,0.43,0.47,0.42,0.79,0.75,0.7,0.24,0.53,0.74,S111_006_00000010_ANG.csv
0.93,0.97,0.34,0.73,0.14,0.36,0.15,0.15,0.43,0.13,0.68,0.65,0.6,0.29,0.55,0.72,0.68,S097_001_00000020_SUR.csv
0.4,0.42,0.79,0.69,0.43,0.25,0.46,0.33,0.33,0.49,0.82,0.82,0.75,0.51,0.16,0.33,0.18,S501_001_00000066_ANG.csv
0.73,0.78,0.25,0.65,0.12,0.66,0.27,0.14,0.3,0.37,0.61,0.43,0.52,0.43,0.39,0.51,0.4,S034_001_00000028_SUR.csv
0.82,0.9,0.34,0.95,0.18,0.43,0.23,0.25,0.43,0.21,0.61,0.42,0.76,0.22,0.95,0.74,0.21,S074_002_00000014_SUR.csv
0.9,0.99,0.33,0.94,0.13,0.08,0.47,0.38,0.5,0.28,0.74,0.59,0.79,0.29,0.77,0.82,0.21,S026_001_00000013_SUR.csv
0.25,0.2,0.94,0.38,0.51,0.39,0.54,0.2,0.26,0.56,0.54,0.52,0.74,0.65,0.22,0.43,0.6,S100_005_00000022_ANG.csv
0.24,0.18,0.37,0.24,0.69,0.88,0.67,0.75,0.84,0.62,0.54,0.26,0.64,0.29,0.86,0.69,0.55,S064_003_00000025_HPY.csv
0.94,0.98,0.53,0.98,0.15,0.23,0.18,0.15,0.35,0.14,0.76,0.47,0.65,0.3,0.54,0.42,0.37,S073_001_00000013_SUR.csv
0.54,0.28,0.81,0.38,0.61,0.89,0.67,0.53,0.52,0.53,0.7,0.47,0.85,0.36,0.72,0.44,0.62,S068_004_00000008_FER.csv
0.32,0.16,0.45,0.11,0.82,0.82,0.6,0.7,0.91,0.84,0.37,0.29,0.85,0.36,0.87,0.47,0.42,S057_006_00000033_HPY.csv
0.9,0.83,0.86,0.8,0.23,0.58,0.24,0.32,0.39,0.42,0.75,0.75,0.67,0.36,0.74,0.47,0.33,S135_001_00000037_SUR.csv
0.39,0.19,0.83,0.15,0.73,0.9,0.64,0.37,0.65,0.69,0.35,0.78,0.73,0.52,0.3,0.43,0.64,S109_003_00000017_ANG.csv
0.82,0.87,0.74,0.49,0.16,0.25,0.2,0.13,0.25,0.36,0.6,0.62,0.73,0.15,0.86,0.61,0.62,S022_001_00000029_SUR.csv
0.28,0.28,0.89,0.39,0.35,0.58,0.61,0.14,0.36,0.53,0.7,0.71,0.73,0.52,0.26,0.42,0.74,S071_004_00000026_ANG.csv
0.88,0.95,0.5,0.75,0.15,0.26,0.21,0.33,0.36,0.22,0.71,0.49,0.62,0.36,0.73,0.49,0.48,S069_002_00000013_SUR.csv
0.38,0.19,0.83,0.17,0.71,0.89,0.65,0.36,0.66,0.69,0.36,0.76,0.7,0.54,0.28,0.41,0.63,S109_003_00000016_ANG.csv
0.27,0.28,0.89,0.4,0.37,0.62,0.62,0.15,0.36,0.58,0.68,0.71,0.76,0.51,0.27,0.4,0.74,S071_004_00000027_ANG.csv
0.84,0.94,0.48,0.77,0.15,0.22,0.22,0.29,0.34,0.2,0.66,0.41,0.61,0.31,0.74,0.5,0.46,S069_002_00000012_SUR.csv
0.87,0.96,0.11,0.88,0.08,0.32,0.18,0.08,0.4,0.25,0.64,0.57,0.72,0.3,0.55,0.48,0.49,S075_002_00000013_SUR.csv
0.41,0.24,0.82,0.35,0.69,0.94,0.64,0.44,0.43,0.46,0.56,0.67,0.64,0.47,0.55,0.56,0.63,S126_008_00000027_ANG.csv
0.4,0.13,0.7,0.41,0.37,0.88,0.74,0.35,0.28,0.49,0.68,0.54,0.56,0.48,0.42,0.54,0.7,S087_007_00000014_ANG.csv
0.21,0.05,0.25,0.19,0.79,0.98,0.4,0.75,0.94,0.87,0.42,0.19,0.69,0.29,0.87,0.48,0.29,S086_002_00000013_HPY.csv
0.82,0.91,0.33,0.83,0.17,0.24,0.22,0.34,0.44,0.37,0.54,0.48,0.63,0.29,0.64,0.81,0.49,S126_004_00000011_SUR.csv
0.8,0.87,0.65,0.4,0.11,0.24,0.33,0.38,0.32,0.23,0.79,0.69,0.67,0.34,0.76,0.78,0.63,S116_001_00000012_SUR.csv
0.6,0.25,0.4,0.56,0.77,0.58,0.31,0.58,0.92,0.56,0.39,0.27,0.79,0.53,0.87,0.65,0.34,S135_012_00000019_HPY.csv
0.24,0.17,0.35,0.24,0.7,0.88,0.66,0.75,0.83,0.57,0.55,0.25,0.66,0.29,0.86,0.73,0.53,S064_003_00000023_HPY.csv
0.86,0.95,0.29,0.77,0.25,0.29,0.27,0.19,0.49,0.35,0.54,0.3,0.74,0.3,0.83,0.55,0.35,S070_002_00000014_SUR.csv
0.39,0.31,0.29,0.28,0.88,0.84,0.64,0.85,0.94,0.77,0.47,0.31,0.77,0.4,0.89,0.46,0.69,S068_002_00000014_HPY.csv
0.91,0.93,0.6,0.65,0.24,0.59,0.25,0.14,0.37,0.23,0.71,0.54,0.78,0.31,0.66,0.43,0.52,S122_001_00000012_SUR.csv
0.47,0.27,0.37,0.25,0.87,0.96,0.72,0.74,0.91,0.75,0.48,0.41,0.86,0.44,0.92,0.51,0.62,S053_004_00000023_HPY.csv
0.79,0.69,0.49,0.74,0.59,0.6,0.43,0.58,0.87,0.79,0.62,0.43,0.97,0.31,0.82,0.12,0.37,S125_006_00000021_FER.csv
0.62,0.66,0.16,0.63,0.25,0.32,0.32,0.33,0.52,0.59,0.55,0.44,0.92,0.39,0.72,0.49,0.33,S062_001_00000017_FER.csv
0.38,0.18,0.77,0.28,0.42,0.46,0.63,0.15,0.27,0.33,0.52,0.77,0.56,0.47,0.26,0.32,0.53,S066_005_00000011_ANG.csv
0.47,0.63,0.42,0.27,0.84,0.68,0.48,0.73,0.96,0.85,0.35,0.23,0.78,0.46,0.89,0.5,0.74,S128_011_00000016_HPY.csv
0.77,0.79,0.3,0.51,0.33,0.23,0.28,0.41,0.66,0.79,0.71,0.34,0.95,0.34,0.7,0.36,0.57,S050_001_00000015_FER.csv
0.55,0.48,0.47,0.3,0.85,0.42,0.69,0.86,0.94,0.94,0.52,0.49,0.84,0.39,0.91,0.57,0.82,S069_004_00000016_HPY.csv
0.79,0.92,0.44,0.76,0.16,0.62,0.27,0.09,0.26,0.24,0.67,0.47,0.65,0.18,0.74,0.62,0.5,S066_002_00000020_SUR.csv
0.91,0.94,0.65,0.57,0.18,0.57,0.3,0.25,0.51,0.29,0.76,0.39,0.74,0.23,0.89,0.82,0.65,S088_001_00000015_SUR.csv
0.66,0.48,0.42,0.41,0.19,0.13,0.32,0.15,0.31,0.46,0.54,0.5,0.69,0.55,0.13,0.35,0.43,S136_005_00000009_ANG.csv
0.26,0.16,0.6,0.31,0.92,0.89,0.63,0.85,0.96,0.8,0.44,0.3,0.67,0.43,0.91,0.68,0.57,S116_007_00000016_HPY.csv
0.88,0.88,0.53,0.98,0.18,0.17,0.23,0.38,0.49,0.25,0.57,0.21,0.61,0.36,0.88,0.77,0.45,S087_001_00000010_SUR.csv
0.75,0.66,0.54,0.89,0.47,0.39,0.33,0.32,0.58,0.54,0.77,0.46,0.92,0.49,0.59,0.39,0.15,S501_004_00000056_FER.csv
0.34,0.17,0.42,0.18,0.91,0.9,0.72,0.86,0.96,0.86,0.46,0.27,0.69,0.41,0.95,0.46,0.5,S115_008_00000016_HPY.csv
0.37,0.14,0.65,0.3,0.25,0.84,0.52,0.33,0.19,0.2,0.65,0.77,0.56,0.46,0.18,0.48,0.44,S082_005_00000015_ANG.csv
0.24,0.09,0.27,0.27,0.83,0.96,0.79,0.75,0.93,0.78,0.48,0.25,0.78,0.29,0.94,0.66,0.57,S035_006_00000016_HPY.csv
0.28,0.18,0.56,0.3,0.92,0.9,0.62,0.86,0.95,0.78,0.43,0.28,0.66,0.43,0.92,0.63,0.57,S116_007_00000017_HPY.csv
0.85,0.82,0.63,0.57,0.23,0.27,0.74,0.52,0.46,0.32,0.91,0.76,0.78,0.39,0.42,0.39,0.5,S026_002_00000014_SAD.csv
0.33,0.1,0.15,0.32,0.61,0.97,0.4,0.48,0.93,0.51,0.35,0.11,0.58,0.25,0.92,0.53,0.71,S037_006_00000019_HPY.csv
0.82,0.87,0.7,0.45,0.19,0.3,0.19,0.14,0.25,0.34,0.61,0.66,0.78,0.16,0.86,0.61,0.62,S022_001_00000028_SUR.csv
0.37,0.21,0.5,0.19,0.96,0.91,0.78,0.89,0.95,0.75,0.68,0.3,0.82,0.4,0.94,0.64,0.67,S132_006_00000022_HPY.csv
0.42,0.28,0.76,0.35,0.47,0.87,0.73,0.34,0.35,0.44,0.67,0.73,0.81,0.51,0.47,0.69,0.78,S045_005_00000028_ANG.csv
0.79,0.77,0.12,0.47,0.12,0.68,0.23,0.16,0.3,0.1,0.78,0.65,0.57,0.36,0.45,0.56,0.38,S085_003_00000013_SUR.csv
0.3,0.1,0.68,0.46,0.73,0.65,0.26,0.72,0.91,0.8,0.43,0.27,0.87,0.39,0.91,0.35,0.36,S042_006_00000017_HPY.csv
0.3,0.28,0.33,0.27,0.73,0.54,0.68,0.64,0.89,0.85,0.44,0.29,0.68,0.32,0.82,0.38,0.79,S071_005_00000021_HPY.csv
0.58,0.46,0.5,0.37,0.51,0.74,0.55,0.7,0.53,0.46,0.48,0.64,0.54,0.29,0.95,0.88,0.27,S046_002_00000005_SUR.csv
0.87,0.45,0.58,0.8,0.45,0.51,0.21,0.31,0.45,0.63,0.75,0.27,0.98,0.45,0.76,0.28,0.47,S124_003_00000010_FER.csv
0.47,0.39,0.69,0.32,0.86,0.67,0.74,0.76,0.91,0.85,0.49,0.42,0.87,0.39,0.89,0.69,0.6,S026_006_00000012_HPY.csv
0.8,0.96,0.17,0.82,0.11,0.22,0.29,0.13,0.23,0.37,0.79,0.5,0.8,0.28,0.4,0.38,0.35,S125_007_00000009_SUR.csv
0.42,0.15,0.86,0.31,0.54,0.81,0.44,0.28,0.33,0.26,0.61,0.82,0.77,0.61,0.19,0.46,0.55,S113_008_00000023_ANG.csv
0.49,0.4,0.54,0.26,0.3,0.73,0.66,0.36,0.32,0.47,0.58,0.61,0.69,0.5,0.35,0.58,0.84,S129_006_00000008_ANG.csv
0.53,0.39,0.8,0.34,0.71,0.92,0.5,0.62,0.91,0.76,0.31,0.26,0.91,0.41,0.91,0.51,0.58,S076_006_00000018_HPY.csv
0.87,0.88,0.75,0.81,0.46,0.63,0.29,0.27,0.51,0.15,0.85,0.5,0.95,0.3,0.76,0.55,0.37,S504_004_00000015_FER.csv
0.82,0.76,0.74,0.44,0.31,0.48,0.2,0.15,0.53,0.26,0.89,0.69,0.92,0.46,0.42,0.72,0.64,S504_006_00000018_SAD.csv
0.86,0.42,0.73,0.62,0.22,0.14,0.38,0.23,0.24,0.29,0.94,0.79,0.88,0.59,0.25,0.28,0.52,S506_006_00000041_SAD.csv
0.33,0.2,0.55,0.27,0.92,0.92,0.66,0.81,0.92,0.73,0.51,0.39,0.73,0.44,0.93,0.62,0.68,S032_006_00000016_HPY.csv
0.3,0.17,0.86,0.26,0.37,0.81,0.74,0.3,0.28,0.11,0.59,0.51,0.58,0.42,0.4,0.51,0.89,S089_003_00000035_ANG.csv
0.81,0.37,0.57,0.5,0.19,0.83,0.48,0.14,0.31,0.26,0.8,0.77,0.46,0.43,0.35,0.31,0.63,S081_002_00000023_SAD.csv
0.76,0.7,0.53,0.74,0.56,0.7,0.47,0.56,0.84,0.77,0.61,0.44,0.97,0.29,0.8,0.13,0.34,S125_006_00000020_FER.csv
0.27,0.27,0.38,0.27,0.64,0.54,0.36,0.39,0.69,0.59,0.49,0.61,0.82,0.5,0.39,0.4,0.67,S134_003_00000009_ANG.csv
0.93,0.93,0.59,0.99,0.29,0.69,0.42,0.13,0.4,0.24,0.7,0.47,0.9,0.32,0.71,0.62,0.17,S059_001_00000017_SUR.csv
0.84,0.98,0.51,0.9,0.28,0.38,0.27,0.31,0.38,0.49,0.55,0.72,0.79,0.27,0.91,0.65,0.37,S090_002_00000011_SUR.csv
0.71,0.62,0.88,0.51,0.33,0.41,0.35,0.22,0.42,0.48,0.87,0.84,0.84,0.45,0.22,0.39,0.44,S501_006_00000039_SAD.csv
0.72,0.41,0.88,0.56,0.69,0.68,0.51,0.75,0.8,0.79,0.85,0.45,0.86,0.3,0.78,0.53,0.21,S999_003_00000054_FER.csv
0.5,0.27,0.59,0.47,0.43,0.69,0.52,0.15,0.39,0.46,0.47,0.76,0.72,0.68,0.25,0.49,0.72,S111_006_00000009_ANG.csv
0.61,0.36,0.46,0.4,0.81,0.77,0.52,0.69,0.94,0.78,0.46,0.19,0.58,0.35,0.87,0.43,0.83,S093_004_00000015_HPY.csv
0.6,0.26,0.83,0.49,0.71,0.81,0.62,0.61,0.65,0.49,0.65,0.45,0.91,0.42,0.8,0.48,0.49,S117_003_00000014_FER.csv
0.51,0.27,0.61,0.5,0.4,0.59,0.48,0.16,0.35,0.44,0.51,0.76,0.74,0.65,0.25,0.4,0.71,S111_006_00000008_ANG.csv
0.44,0.4,0.73,0.62,0.38,0.62,0.63,0.28,0.4,0.52,0.83,0.65,0.87,0.35,0.41,0.4,0.83,S125_001_00000013_SAD.csv
0.46,0.08,0.8,0.26,0.33,0.51,0.33,0.24,0.24,0.19,0.82,0.75,0.65,0.37,0.66,0.29,0.45,S131_003_00000023_SAD.csv
0.44,0.62,0.47,0.31,0.85,0.72,0.5,0.74,0.95,0.86,0.36,0.25,0.76,0.48,0.91,0.54,0.75,S128_011_00000015_HPY.csv
0.55,0.34,0.98,0.29,0.46,0.26,0.55,0.45,0.31,0.36,0.92,0.84,0.83,0.3,0.35,0.5,0.5,S503_006_00000020_SAD.csv
0.89,0.98,0.28,0.99,0.2,0.32,0.16,0.29,0.46,0.06,0.79,0.32,0.5,0.25,0.75,0.57,0.3,S119_001_00000011_SUR.csv
0.52,0.21,0.57,0.19,0.97,0.92,0.65,0.91,0.96,0.93,0.56,0.54,0.88,0.5,0.87,0.42,0.47,S098_004_00000015_HPY.csv
0.29,0.15,0.28,0.35,0.73,0.37,0.52,0.62,0.92,0.86,0.43,0.45,0.79,0.45,0.9,0.43,0.47,S065_004_00000027_HPY.csv
0.74,0.79,0.24,0.67,0.12,0.7,0.26,0.16,0.31,0.35,0.62,0.39,0.55,0.37,0.42,0.59,0.39,S034_001_00000027_SUR.csv
0.46,0.18,0.62,0.15,0.91,0.97,0.63,0.78,0.95,0.86,0.39,0.31,0.8,0.38,0.96,0.49,0.64,S114_006_00000023_HPY.csv
0.63,0.43,0.96,0.35,0.4,0.68,0.4,0.5,0.56,0.37,0.82,0.57,0.74,0.51,0.45,0.51,0.69,S106_002_00000014_SAD.csv
0.95,0.99,0.24,0.87,0.28,0.5,0.29,0.57,0.69,0.38,0.83,0.65,0.58,0.34,0.8,0.54,0.52,S056_003_00000009_SUR.csv
0.85,0.93,0.75,0.77,0.21,0.62,0.26,0.16,0.41,0.16,0.65,0.44,0.58,0.29,0.96,0.8,0.42,S076_001_00000016_SUR.csv
